type, event, jet, pt, mass, eta, phi, charge
2,11,5,1.32872,0.13957,1.76139,0.974147,1
2,11,5,1.00395,8.02452e-08,1.67342,0.886012,0
2,11,5,9.38336,0.93957,1.76253,0.899916,0
2,11,5,2.67731,-8.42937e-08,1.72742,0.873385,0
1,11,5,29.4696,7.18651,1.83021,0.912357,0.0262043
#
0,12,3
2,12,1,1.02289,0.13957,-1.44494,4.15021,1
2,12,1,3.59853,0.93957,-1.72206,4.67054,0
2,12,1,2.43652,0.13957,-1.53247,4.2943,-1
2,12,1,2.01034,0.13957,-1.81547,4.24483,-1
2,12,1,1.67272,-8.1617e-08,-1.65388,4.52087,0
2,12,1,1.46981,-6.98926e-08,-1.70352,4.50332,0
2,12,1,9.17137,-5.05762e-07,-1.73872,4.48226,0
2,12,1,2.21298,-7.88495e-08,-1.68744,4.45925,0
2,12,1,4.42903,0.13957,-1.63191,4.42064,1
2,12,1,1.05705,-8.1617e-08,-1.64825,4.41016,0
2,12,1,2.59496,5.96046e-08,-1.66643,4.40365,0
2,12,1,6.38616,1.68587e-07,-1.76039,4.38768,0
2,12,1,18.1698,0.13957,-1.72631,4.37354,1
2,12,1,4.90781,-2.92002e-07,-1.73984,4.37507,0
2,12,1,4.09175,1.88486e-07,-1.64161,4.37048,0
2,12,1,10.938,8.42937e-07,-1.72473,4.32968,0
2,12,1,5.54722,4.25662e-07,-1.70747,4.32818,0
2,12,1,2.03193,4.21468e-08,-1.64666,4.3545,0
2,12,1,3.32471,0.13957,-1.68514,4.35809,-1
2,12,1,11.1939,-3.15398e-07,-1.66169,4.33051,0
2,12,1,9.06779,0.93957,-1.68299,4.31741,0
2,12,1,4.15796,0.13957,-1.66951,4.31601,-1
1,12,1,111.138,12.5295,-1.70169,4.37674,0.104869
2,12,2,1.20776,-2.58096e-08,0.688076,0.765369,0
2,12,2,8.36796,0.49368,0.920422,0.439137,1
2,12,2,3.8735,0.13957,0.981064,0.510847,1
2,12,2,1.85759,0.13957,1.11092,0.554862,-1
2,12,2,1.4284,0.13957,1.11415,0.35231,-1
2,12,2,2.75695,0.13957,1.12782,0.489274,1
2,12,2,4.68409,-2.59811e-07,1.15922,0.412166,0
2,12,2,1.47694,-6.98926e-08,1.14489,0.461447,0
2,12,2,8.46509,0.13957,1.11708,0.429838,1
2,12,2,2.38217,2.98023e-08,1.13362,0.463211,0
1,12,2,36.4107,5.13695,1.05805,0.460523,0.552802
2,12,3,13.0853,0.13957,-2.14954,0.159615,1
2,12,3,3.40867,0.49368,-1.97243,0.120054,-1
2,12,3,1.43678,0.49368,-2.02731,0.00952082,1
2,12,3,3.87329,0.13957,-1.97547,0.0554248,1
2,12,3,9.09208,0.13957,-2.06719,0.062587,-1
2,12,3,2.741,0.13957,-2.07538,0.103311,-1
1,12,3,33.5978,4.11411,-2.08131,0.106386,0.0937549
#
0,13,2
2,13,1,1.14681,0.93827,-0.180261,2.10082,1
2,13,1,2.73037,0.13957,-0.423736,1.86274,1
2,13,1,25.4114,-2.75989e-06,-0.425078,1.73749,0
2,13,1,54.8401,-5.76165e-06,-0.425152,1.73388,0
2,13,1,159.97,1.02714e-05,-0.418562,1.73506,0
2,13,1,134.146,8.09219e-06,-0.419483,1.73504,0
1,13,1,378.147,19.3668,-0.419728,1.73705,0.0102504
2,13,2,1.82037,2.98023e-08,0.277262,4.64803,0
2,13,2,1.10066,0,0.0836418,4.37368,0
2,13,2,1.12255,2.10734e-08,0.24299,4.59997,0
2,13,2,1.8917,0.13957,0.173572,4.49778,-1
2,13,2,1.27483,0,0.280099,4.36888,0
2,13,2,12.8236,0.13957,0.260015,4.44445,-1
2,13,2,344.55,0.13957,0.26539,4.43609,1
1,13,2,364.519,8.41016,0.264278,4.43783,0.904688
#
0,14,3
2,14,1,1.60983,4.71216e-08,0.876547,5.46523,0
2,14,1,5.15603,2.06477e-07,0.647201,5.53252,0
2,14,1,63.7891,0.13957,0.662219,5.53953,-1
2,14,1,91.3152,0.13957,0.657585,5.53445,1
2,14,1,66.0697,9.53674e-07,0.65396,5.53531,0
1,14,1,227.935,4.51364,0.659268,5.53559,0.12076
2,14,2,1.01898,0.13957,-0.323036,2.39361,-1
2,14,2,3.7172,0.13957,0.117724,2.40851,-1
2,14,2,3.39619,5.96046e-08,0.153312,2.30544,0
2,14,2,3.96486,0,0.116717,2.30914,0
2,14,2,3.22189,0.13957,0.0925108,2.37379,1
2,14,2,8.99346,-2.92002e-07,0.100903,2.3614,0
2,14,2,4.53143,-1.68587e-07,0.119601,2.37127,0
2,14,2,73.0947,9.53674e-07,0.124714,2.35175,0
2,14,2,54.1069,1.50789e-06,0.122815,2.35075,0
2,14,2,16.2668,0.13957,0.0857759,2.19086,1
2,14,2,54.5269,0.13957,0.0752276,2.22073,-1
1,14,2,226.35,17.2318,0.106471,2.30928,-0.175342
2,14,3,4.96938,0.13957,-0.547694,4.99754,-1
2,14,3,1.5684,0.13957,-0.359803,4.96682,-1
2,14,3,3.84075,0.13957,-0.310154,4.91858,1
2,14,3,3.18913,0.13957,-0.392231,4.81388,1
2,14,3,1.85363,-3.65002e-08,-0.347287,4.72546,0
2,14,3,5.01931,0.13957,-0.282234,4.78849,-1
2,14,3,2.08612,-5.16191e-08,-0.34487,4.79408,0
1,14,3,22.4275,3.15703,-0.381122,4.8681,-0.200971
#
0,15,2
2,15,1,6.19903,0.13957,-1.09608,3.83869,-1
2,15,1,1.52918,0.13957,-1.02395,3.6325,1
2,15,1,2.22605,0.13957,-0.72246,3.60435,1
2,15,1,28.607,0.13957,-0.826632,3.60237,-1
2,15,1,15.8776,1.63452e-06,-0.817356,3.57482,0
2,15,1,29.4281,2.93942e-06,-0.817998,3.56861,0
2,15,1,152.287,-3.8147e-06,-0.823423,3.56692,0
2,15,1,270.677,-5.3948e-06,-0.822943,3.56738,0
1,15,1,506.59,23.0828,-0.82707,3.57316,-0.0612646
2,15,2,13.0608,0.13957,0.502025,0.0550211,1
2,15,2,4.21622,0.13957,0.628609,0.0389465,-1
2,15,2,1.19718,0.13957,0.489049,0.132765,1
2,15,2,2.8248,-1.36571e-07,0.594626,0.190421,0
2,15,2,1.95128,2.10734e-08,0.492723,0.421699,0
2,15,2,7.73513,0.13957,0.620596,0.205848,-1
2,15,2,12.6942,0.13957,0.595375,0.231892,1
2,15,2,15.6685,0.13957,0.583404,0.245973,1
2,15,2,3.07353,4.21468e-08,0.635264,0.219661,0
2,15,2,1.87419,4.71216e-08,0.649711,0.21325,0
2,15,2,1.32993,-2.58096e-08,0.697915,0.196619,0
2,15,2,3.03338,0.13957,0.596022,0.270784,-1
2,15,2,6.89591,8.42937e-08,0.630174,0.245314,0
2,15,2,1.39317,-2.98023e-08,0.748227,0.254623,0
2,15,2,8.47109,1.19209e-07,0.686415,0.321861,0
2,15,2,12.6398,2.38419e-07,0.957139,0.36908,0
2,15,2,2.84607,0.13957,0.681311,0.367175,1
2,15,2,5.15168,-8.42937e-08,0.940412,0.369239,0
2,15,2,1.30646,1.49012e-08,0.726285,0.59576,0
2,15,2,13.9253,0,0.806447,0.399321,0
2,15,2,1.72986,-2.10734e-08,0.731628,0.511554,0
2,15,2,7.69599,0.13957,0.730477,0.469199,-1
2,15,2,1.3415,1.49012e-08,0.806671,0.533058,0
2,15,2,18.5612,0.13957,0.784289,0.495841,-1
2,15,2,19.4321,0.13957,0.833598,0.484695,1
2,15,2,12.4661,0.13957,0.803334,0.48895,-1
2,15,2,15.5729,2.92002e-07,0.821219,0.486577,0
2,15,2,71.3473,0.13957,0.810026,0.490084,-1
2,15,2,208.206,0.13957,0.81296,0.482886,1
2,15,2,19.5789,0.13957,0.814473,0.48342,1
1,15,2,494.136,71.7712,0.78419,0.431159,0.337132
#
0,16,2
2,16,1,1.18342,0.13957,-0.735472,2.30861,1
2,16,1,1.13223,-2.10734e-08,-0.731707,2.42751,0
2,16,1,1.4179,0.13957,-0.623916,2.47962,-1
2,16,1,5.00761,8.42937e-08,-0.574264,2.41836,0
2,16,1,86.2867,0.13957,-0.623539,2.40723,1
2,16,1,30.7493,0.13957,-0.623745,2.40679,-1
2,16,1,7.28781,6.0785e-07,-0.632049,2.41019,0
2,16,1,135.934,9.34406e-06,-0.62811,2.41189,0
1,16,1,268.988,5.0015,-0.626202,2.40985,0.205588
2,16,2,1.46063,2.98023e-08,-0.453062,5.2665,0
2,16,2,1.53562,2.10734e-08,-0.412038,5.34677,0
2,16,2,17.3299,0.13957,-0.361884,5.35189,-1
2,16,2,6.21127,0.13957,-0.29766,5.3614,1
2,16,2,14.5282,0.13957,-0.315855,5.39114,1
2,16,2,2.85483,0.13957,-0.328659,5.40204,-1
2,16,2,4.34591,-8.42937e-08,-0.367532,5.42249,0
2,16,2,1.64477,-5.5755e-08,-0.274554,5.41443,0
2,16,2,11.5426,0.49761,-0.324206,5.41869,0
2,16,2,7.37624,-1.88486e-07,-0.313161,5.41776,0
2,16,2,3.62117,-4.21468e-08,-0.361183,5.50415,0
2,16,2,26.6591,0.13957,-0.290156,5.51367,-1
2,16,2,26.7116,0.13957,-0.288299,5.52222,1
2,16,2,109.904,-4.26496e-06,-0.294748,5.52379,0
2,16,2,23.465,-8.92081e-07,-0.297185,5.52485,0
1,16,2,258.681,17.8128,-0.306079,5.48571,0.00234313
#
0,17,3
2,17,1,1.25039,0.13957,-0.0158179,5.06307,-1
2,17,1,5.90942,0.13957,0.0645722,5.31529,1
2,17,1,8.70475,0.13957,0.0729022,5.37514,-1
2,17,1,154.661,0.13957,0.0689942,5.35568,1
2,17,1,335.485,0.13957,0.0731462,5.35513,-1
1,17,1,505.952,8.75828,0.0715619,5.35447,-0.365347
2,17,2,1.20004,0.13957,0.276917,2.09071,1
2,17,2,1.67973,0.13957,0.341575,2.31887,-1
2,17,2,2.039,0.13957,0.657964,2.00305,1
2,17,2,10.0985,0.13957,0.398392,2.08206,-1
2,17,2,1.13391,0.13957,0.68905,2.17098,-1
2,17,2,4.45348,0.13957,0.654012,2.14096,-1
2,17,2,4.53321,0.13957,0.444271,2.17986,1
2,17,2,1.87878,0.49368,0.535053,2.25489,-1
2,17,2,436.582,0.13957,0.54677,2.1583,1
2,17,2,25.5628,0.13957,0.550936,2.16453,-1
1,17,2,489.073,20.95,0.543668,2.15723,0.8168
2,17,3,12.3984,0.93827,0.138739,2.79412,-1
2,17,3,1.2497,-1.49012e-08,0.253273,2.74347,0
2,17,3,1.90929,0.13957,0.296056,2.67235,-1
2,17,3,1.06945,-4.47035e-08,0.771458,2.66608,0
2,17,3,6.20007,0.13957,0.66356,2.687,1
2,17,3,1.88531,0.13957,0.720358,2.76864,-1
2,17,3,1.25064,0.13957,0.733332,2.76854,-1
2,17,3,1.04274,-2.10734e-08,0.366518,2.77729,0
2,17,3,2.81025,0.13957,0.398477,2.8437,1
2,17,3,1.31638,0.13957,0.450476,2.82493,1
2,17,3,2.02078,0.13957,0.49391,2.80349,1
2,17,3,2.47616,0.13957,0.732985,2.98757,1
2,17,3,4.06615,0.13957,0.487382,2.99581,-1
2,17,3,4.54204,0.93957,0.479538,3.02724,0
2,17,3,3.12418,0.49761,0.631922,3.05733,0
2,17,3,1.35551,0.13957,0.654224,2.90569,1
2,17,3,4.42408,5.96046e-08,0.594317,2.95969,0
2,17,3,3.90518,0,0.563643,2.94903,0
1,17,3,56.6234,14.667,0.477803,2.85848,-0.0934433
#
0,18,5
2,18,1,2.40248,0.13957,0.90963,0.631459,1
2,18,1,6.09335,0.13957,0.846329,0.573477,-1
2,18,1,49.3598,0.13957,0.804567,0.60402,1
2,18,1,22.7148,0.13957,0.79986,0.582651,-1
2,18,1,7.57993,3.03925e-07,0.795578,0.554855,0
2,18,1,12.5111,0.13957,0.79628,0.530796,-1
2,18,1,6.92908,1.68587e-07,0.762822,0.516384,0
2,18,1,21.2879,0.13957,0.787109,0.545476,1
2,18,1,42.3058,0.13957,0.7691,0.537253,-1
2,18,1,351.438,0.13957,0.774066,0.531878,1
2,18,1,6.4617,1.19209e-07,0.776131,0.531544,0
1,18,1,528.936,15.3253,0.780573,0.542788,0.644252
2,18,2,2.93009,0.13957,-0.198604,2.3645,-1
2,18,2,9.75928,0.13957,-0.36043,2.43377,1
2,18,2,26.0409,8.90805e-06,-0.328815,2.42688,0
2,18,2,40.4403,1.38283e-05,-0.328203,2.42276,0
2,18,2,139.058,-1.86881e-05,-0.324782,2.42089,0
2,18,2,292.537,-3.96435e-05,-0.324692,2.42022,0
1,18,2,510.759,6.42893,-0.325185,2.42088,0.0133705
2,18,3,4.0683,0.13957,-1.15084,4.91254,-1
2,18,3,3.02274,1.19209e-07,-1.2219,4.91776,0
2,18,3,23.1059,0.13957,-1.23414,4.88407,-1
2,18,3,29.5908,0.13957,-1.22628,4.88949,1
2,18,3,1.05613,3.332e-08,-1.15814,4.87726,0
2,18,3,9.74943,-6.41962e-07,-1.14545,4.87619,0
2,18,3,11.6526,0.13957,-1.11593,4.8728,1
2,18,3,7.13946,-3.67428e-07,-1.13258,4.86638,0
2,18,3,2.21622,0.13957,-0.917561,4.73622,-1
2,18,3,4.54499,0.13957,-1.20147,4.84573,-1
2,18,3,1.31312,0.93957,-1.6538,4.57818,0
2,18,3,3.58878,0.13957,-1.34881,4.77567,1
2,18,3,1.47316,-6.664e-08,-1.14062,4.76004,0
2,18,3,1.97912,0.13957,-1.33055,4.54352,1
2,18,3,2.34051,0.13957,-1.08328,4.40568,1
2,18,3,3.17672,0.13957,-1.08547,4.61284,1
2,18,3,3.04429,0.13957,-1.05936,4.53565,-1
2,18,3,4.48194,3.9984e-07,-1.15374,4.61381,0
2,18,3,4.81696,4.50005e-07,-1.13655,4.5904,0
2,18,3,67.27,-1.3487e-06,-1.12078,4.59099,0
2,18,3,3.21024,-1.78814e-07,-1.10167,4.55898,0
2,18,3,8.41962,0.13957,-1.20471,4.57862,-1
2,18,3,160.167,0.13957,-1.17716,4.51758,-1
2,18,3,105.214,0.13957,-1.17025,4.51499,1
1,18,3,461.84,72.303,-1.17984,4.60776,-0.102915
2,18,4,1.53426,0.13957,-0.934528,5.25329,1
2,18,4,6.13431,0.13957,-0.905984,5.4471,1
2,18,4,13.3332,0.13957,-0.91237,5.44916,-1
2,18,4,39.3708,0.13957,-0.933388,5.46887,1
2,18,4,5.00588,-2.85854e-07,-0.942648,5.44051,0
2,18,4,28.2985,0.13957,-0.928922,5.45176,-1
2,18,4,21.2666,-1.30587e-06,-0.93414,5.45045,0
1,18,4,114.907,3.38981,-0.929204,5.45371,0.0470459
2,18,5,3.02666,3.26468e-07,0.186708,3.51485,0
2,18,5,1.7333,0.13957,0.570427,3.94024,1
2,18,5,12.8844,2.92002e-07,0.467804,3.86069,0
2,18,5,7.58231,0.13957,0.488374,3.84333,-1
2,18,5,1.14906,0.13957,0.479278,3.81018,-1
2,18,5,1.0725,-2.58096e-08,0.522623,3.76775,0
2,18,5,3.04896,8.42937e-08,0.539231,3.8144,0
2,18,5,19.9432,0.13957,0.526343,3.78668,1
2,18,5,35.1554,0.13957,0.516884,3.80179,-1
2,18,5,13.4883,-3.76973e-07,0.534325,3.80126,0
1,18,5,98.9119,8.58248,0.505272,3.8034,-0.224155
#
0,19,3
2,19,1,3.47477,-4.12953e-07,0.103885,5.91751,0
2,19,1,4.01968,2.30848e-07,0.104169,5.92316,0
2,19,1,38.1359,0.13957,0.0984407,5.92285,1
2,19,1,132.081,0.13957,0.0962973,5.92581,-1
2,19,1,31.2897,-3.70892e-06,0.100708,5.93006,0
2,19,1,58.5337,2.78041e-06,0.0990284,5.9303,0
1,19,1,267.534,1,0.0979336,5.92672,-0.351151
2,19,2,14.6128,0.13957,-1.2168,3.08262,1
2,19,2,46.284,0.13957,-1.21264,3.08006,-1
2,19,2,73.918,0.13957,-1.21064,3.07481,-1
2,19,2,57.6145,0.13957,-1.21161,3.07217,1
1,19,2,192.428,1,-1.21189,3.07587,-0.24931
2,19,3,5.95015,0.13957,-0.223209,2.26639,1
2,19,3,5.49114,0.13957,-0.25113,2.27491,1
2,19,3,1.88982,-4.21468e-08,-0.232353,2.33563,0
2,19,3,10.2508,0.13957,-0.271808,2.29546,-1
2,19,3,4.01984,1.46001e-07,-0.299821,2.32092,0
2,19,3,10.7903,0.13957,-0.262315,2.33432,-1
2,19,3,6.44313,-1.68587e-07,-0.264893,2.31472,0
2,19,3,8.21119,0.13957,-0.267598,2.32031,1
2,19,3,12.5515,0.13957,-0.274246,2.32876,-1
2,19,3,15.6902,4.12953e-07,-0.283591,2.32596,0
1,19,3,81.2698,2.47836,-0.267836,2.31436,-0.17149
#
0,20,2
2,20,1,1.20898,0.49761,-1.04963,5.21417,0
2,20,1,1.48516,5.96046e-08,-0.930484,5.07372,0
2,20,1,1.23579,2.98023e-08,-0.936881,4.97425,0
2,20,1,42.5579,0.13957,-0.992773,4.93697,1
2,20,1,163.011,0.13957,-0.986062,4.92791,-1
1,20,1,209.433,8.41607,-0.98737,4.93269,-0.574959
2,20,2,3.2733,0.13957,0.279473,1.83935,-1
2,20,2,6.35149,0.13957,0.27376,1.76384,1
2,20,2,1.11961,0.13957,0.323351,1.87371,-1
2,20,2,37.1554,0.13957,0.407798,1.87213,1
2,20,2,1.23157,0,0.384622,1.8546,0
2,20,2,2.58356,-5.96046e-08,0.315652,1.76234,0
2,20,2,3.01535,-7.30005e-08,0.361463,1.77782,0
2,20,2,6.30769,0.13957,0.373609,1.75726,-1
2,20,2,17.0817,0.13957,0.441951,1.74865,1
2,20,2,26.1811,0.13957,0.444572,1.74142,1
2,20,2,63.9271,0.49761,0.443376,1.73711,0
2,20,2,36.8056,0.13957,0.443726,1.73291,-1
1,20,2,204.747,14.0185,0.424055,1.76775,0.191498
#
0,21,3
2,21,1,1.44101,3.65002e-08,1.02116,0.847823,0
2,21,1,3.30461,-1.1151e-07,1.08298,0.846234,0
2,21,1,5.55634,5.96046e-08,1.09815,0.844839,0
2,21,1,2.94283,-5.96046e-08,1.13153,0.845076,0
2,21,1,4.30818,1.88486e-07,1.22356,0.747821,0
2,21,1,25.3264,-4.27827e-06,1.25308,0.828735,0
2,21,1,57.0502,-9.608e-06,1.25534,0.831472,0
2,21,1,198.08,0.13957,1.25451,0.835512,1
2,21,1,182.943,0.13957,1.2543,0.835824,-1
1,21,1,480.935,13.6302,1.25006,0.834287,0.0314729
2,21,2,1.01553,4.94216e-08,0.623476,3.69102,0
2,21,2,2.37447,0.13957,0.759065,3.70339,1
2,21,2,1.9315,-1.84919e-07,0.712705,3.80315,0
2,21,2,8.03325,-7.44462e-07,0.744488,3.79035,0
2,21,2,60.8839,0.13957,0.732689,3.79955,1
2,21,2,25.7455,0.13957,0.726194,3.8161,-1
2,21,2,11.4707,0.13957,0.729598,3.81752,-1
2,21,2,137.23,0.49368,0.745517,3.82554,1
2,21,2,82.9063,0.49368,0.746402,3.82529,-1
1,21,2,331.548,6.70599,0.740952,3.81743,0.242364
2,21,3,3.71478,0.13957,-0.504078,4.12909,-1
2,21,3,2.43373,0,-0.470753,4.35303,0
2,21,3,1.10825,-2.10734e-08,-0.450427,4.14114,0
2,21,3,2.07405,0.13957,-0.343073,4.42311,1
2,21,3,5.31744,0.13957,-0.347769,4.34379,1
2,21,3,5.8919,0.13957,-0.318361,4.36399,1
2,21,3,6.20616,0.13957,-0.34101,4.19368,1
2,21,3,5.44748,0.13957,-0.319788,4.3025,-1
2,21,3,4.0425,0.13957,0.116717,4.19215,1
2,21,3,2.87406,0.13957,0.0986596,4.2422,-1
2,21,3,4.5637,0.13957,-0.0356291,4.24378,-1
2,21,3,2.24778,0.13957,-0.0228882,4.25047,-1
2,21,3,7.40123,0.13957,-0.00738073,4.18086,1
2,21,3,18.2497,0.13957,0.0139806,4.18017,1
2,21,3,8.23937,0.13957,0.0598518,4.22794,-1
2,21,3,22.9928,0.13957,0.0243654,4.22528,-1
2,21,3,2.51803,5.16191e-08,0.0377585,4.23853,0
2,21,3,10.1609,-3.37175e-07,0.0296813,4.22922,0
2,21,3,13.1985,0.13957,0.0338688,4.23447,-1
2,21,3,18.8306,0.13957,0.0441793,4.22545,1
2,21,3,3.88854,0.13957,0.0389023,4.22191,1
2,21,3,33.5036,-1.26159e-06,0.0366535,4.227,0
1,21,3,184.683,30.5285,-0.0392696,4.23126,0.0466384
#
0,22,2
2,22,1,1.39852,0.13957,-0.546711,0.999218,-1
2,22,1,2.54018,0.93957,-0.189055,1.38744,0
2,22,1,1.56024,0.13957,-0.16875,1.46477,1
2,22,1,2.05099,-1.26441e-07,-0.65267,1.7492,0
2,22,1,81.4633,-1.65181e-06,-0.653053,1.75964,0
2,22,1,31.5023,0.13957,-0.662522,1.75966,1
2,22,1,57.7699,0.13957,-0.663273,1.75658,-1
2,22,1,5.53382,0.13957,-0.224819,1.39998,-1
2,22,1,7.70593,0.13957,-0.655857,1.12751,-1
2,22,1,1.92259,0.13957,-0.67388,1.22012,1
2,22,1,2.63097,5.16191e-08,-0.670918,1.55146,0
2,22,1,1.28808,1.18274e-07,-0.684341,1.31864,0
2,22,1,2.12994,0.93957,-0.695947,1.52807,0
2,22,1,17.2732,0.13957,-0.484622,1.40013,-1
2,22,1,1.04611,-4.21468e-08,-0.659609,1.36159,0
2,22,1,16.2566,0.49368,-0.501662,1.40965,1
2,22,1,3.05764,0.13957,-0.505095,1.39076,-1
2,22,1,9.76174,2.92002e-07,-0.61546,1.44556,0
2,22,1,2.19212,-9.88431e-08,-0.573042,1.38272,0
2,22,1,41.0244,0.13957,-0.578985,1.4198,-1
2,22,1,67.4836,0.13957,-0.585639,1.40603,-1
2,22,1,9.04529,0.49761,-0.576225,1.40192,0
2,22,1,66.566,0.13957,-0.578998,1.40019,1
2,22,1,25.8405,0.13957,-0.576769,1.4025,1
2,22,1,80.1641,1.65181e-06,-0.579151,1.40478,0
2,22,1,27.465,-6.7435e-07,-0.581667,1.40441,0
2,22,1,41.8217,-4.76837e-07,-0.581281,1.40573,0
2,22,1,69.5089,-1.65181e-06,-0.581419,1.40748,0
1,22,1,669.331,118.887,-0.600806,1.49182,-0.0849535
2,22,2,1.01969,1.49012e-08,-0.0638506,5.09309,0
2,22,2,2.60558,0.13957,-0.0604879,4.81485,1
2,22,2,8.74998,0.13957,-0.0267181,4.74231,-1
2,22,2,23.5082,0.13957,0.0020869,4.73872,-1
2,22,2,10.9642,0.13957,0.0684458,4.71912,1
2,22,2,10.9938,0.13957,0.130502,4.72201,1
2,22,2,26.6177,0.13957,0.158955,4.69928,-1
2,22,2,55.4163,0.13957,0.152384,4.70344,-1
2,22,2,2.50677,-2.98023e-08,0.129367,4.71241,0
2,22,2,6.32341,0.13957,0.111299,4.70452,1
2,22,2,17.326,-3.37175e-07,0.138037,4.69386,0
2,22,2,4.67716,1.78814e-07,0.134421,4.64274,0
2,22,2,2.6797,8.9407e-08,0.104267,4.66608,0
2,22,2,21.6446,0.13957,0.129855,4.68343,1
2,22,2,74.0728,0.13957,0.132634,4.6729,-1
2,22,2,23.4651,0.13957,0.113041,4.66246,-1
2,22,2,133.52,0.13957,0.115268,4.66705,1
2,22,2,22.5774,2.38419e-07,0.123047,4.6725,0
2,22,2,139.143,0.13957,0.124468,4.66821,1
2,22,2,72.5881,0.13957,0.121442,4.66551,-1
1,22,2,660.152,29.4127,0.118768,4.6803,0.0617459
#
0,23,4
2,23,1,5.03474,0.13957,-0.745636,4.74014,1
2,23,1,14.5703,0.13957,-0.825812,4.74197,1
2,23,1,19.6589,0.13957,-0.789002,4.69885,-1
2,23,1,11.8702,0.13957,-0.807297,4.70401,1
2,23,1,360.191,0.13957,-0.811197,4.71242,-1
2,23,1,14.4734,0.13957,-0.813322,4.71416,-1
1,23,1,425.788,5.2326,-0.809904,4.71296,-0.852159
2,23,2,4.33701,2.73143e-07,-1.32296,1.53989,0
2,23,2,2.5582,1.8128e-07,-1.28261,1.53619,0
2,23,2,2.78316,-4.21468e-08,-1.31334,1.51979,0
2,23,2,26.0648,0.49761,-1.3045,1.51604,0
2,23,2,30.0107,0.13957,-1.30736,1.47731,-1
2,23,2,25.4652,1.12588e-05,-1.3055,1.46697,0
2,23,2,186.17,0.13957,-1.30125,1.4708,1
2,23,2,35.7407,1.58077e-05,-1.3032,1.47081,0
2,23,2,24.2579,0.49761,-1.30417,1.50367,0
2,23,2,22.9019,0.49761,-1.30616,1.50022,0
2,23,2,16.0226,5.3312e-07,-1.30527,1.50126,0
1,23,2,376.255,7.5375,-1.30344,1.48101,0.414974
2,23,3,1.18234,6.14391e-08,1.10399,3.59422,0
2,23,3,1.51412,0.13957,0.968179,3.22468,1
2,23,3,2.23949,-2.98023e-08,1.01003,3.1581,0
2,23,3,7.51736,0.13957,1.13768,3.24429,-1
2,23,3,20.7788,0.13957,1.18037,3.22132,-1
2,23,3,24.9614,0.13957,1.17792,3.23526,1
1,23,3,58.1091,4.30558,1.16224,3.23534,-0.0312867
2,23,4,2.89615,0.13957,1.63959,0.844187,-1
2,23,4,1.50322,0.13957,1.75506,0.97674,1
2,23,4,3.81093,-1.57699e-07,1.43953,1.1021,0
2,23,4,2.01301,9.88431e-08,1.50707,1.11469,0
2,23,4,2.65448,1.71201e-07,1.5592,1.141,0
2,23,4,1.91219,0.13957,1.60063,1.13007,-1
2,23,4,2.78104,9.88431e-08,1.60253,1.12719,0
2,23,4,1.38384,-6.82857e-08,1.65295,1.08037,0
2,23,4,8.53961,0.93827,1.5823,1.03585,1
2,23,4,5.79877,0.93827,1.609,1.06888,-1
1,23,4,33.1919,4.61561,1.58765,1.05801,-0.0169485
#
0,24,4
2,24,1,4.95427,0.13957,0.790164,3.96574,-1
2,24,1,2.37247,0.13957,1.17693,4.26383,-1
2,24,1,22.7552,-2.211e-06,1.0131,4.35096,0
2,24,1,11.154,1.02548e-06,1.05619,4.34356,0
2,24,1,14.9761,1.30587e-06,1.04663,4.34774,0
2,24,1,58.1672,0.13957,1.03867,4.35315,1
2,24,1,210.414,0.49761,1.03969,4.35581,0
2,24,1,132.457,0.13957,1.03982,4.35749,-1
1,24,1,456.872,22.8346,1.03785,4.35055,-0.178494
2,24,2,1.1695,0.13957,-0.96935,0.598785,-1
2,24,2,2.59372,0.13957,-0.616582,0.904047,1
2,24,2,1.16369,-2.58096e-08,-0.613087,0.916297,0
2,24,2,1.27091,0.93827,-0.998795,0.79265,1
2,24,2,1.93598,0.93957,-1.32872,0.82386,0
2,24,2,2.62528,0.13957,-0.84591,1.05675,-1
2,24,2,2.61415,-7.87932e-07,-1.02755,1.09629,0
2,24,2,49.1835,0.13957,-1.06182,1.06832,1
2,24,2,360.444,0.13957,-1.06514,1.07423,-1
1,24,2,422.713,33.8337,-1.06129,1.06886,-0.735674
2,24,3,1.42774,0.93827,1.40585,2.09988,-1
2,24,3,3.91148,0.13957,0.950117,2.27268,1
2,24,3,1.96341,-3.65002e-08,0.747126,2.2709,0
2,24,3,6.81113,0.13957,0.682044,2.18065,-1
2,24,3,3.44279,0.13957,0.762614,2.24319,1
2,24,3,11.3773,0.13957,0.753245,2.18772,-1
2,24,3,3.01828,0.13957,0.756161,2.15692,-1
2,24,3,1.53923,0.49368,0.756467,1.96991,-1
2,24,3,1.82368,0.49368,0.780095,1.99945,1
2,24,3,6.07561,0.13957,0.799688,1.98126,-1
2,24,3,2.54719,0.13957,0.896794,1.99404,-1
2,24,3,2.25556,2.98023e-08,0.876068,2.04431,0
2,24,3,6.54643,0.93827,0.835095,2.10329,1
2,24,3,9.23527,0.13957,0.84496,2.07325,1
1,24,3,61.7142,11.6565,0.819541,2.12417,-0.126452
2,24,4,5.56466,0.13957,0.747647,3.86537,1
2,24,4,1.43115,0.13957,0.975547,3.62049,-1
2,24,4,2.68809,0.13957,0.973284,3.77767,1
2,24,4,7.21254,0.49368,0.920231,3.72896,1
